Tweet,HateSpeech
morate vedet ko te enkrat pošljejo k psihiatru to pomeni da te bodo jebal do konca življenja,nesovrazni
če gre punca s pobi v hosto se v tujini reče da se je skurbala v sloveniji pa rečemo da je šla v partizane,nesovrazni
vsem penzionistom cca 1600,sovrazni
ekstremna levica inmesečnik lunatik trdi nasprotno,nesovrazni
tega sem gledal v kino metropol drugače pa še nekaj časa v cineplexx kinih,sovrazni
v š na izhodu pa električni avtomobili,nesovrazni
tale dečko se sprehaja po poljanskem nasipu in fotka kolesa priklenjena ob ograjo,nesovrazni
na nova24tv že vedo saj imajo kader nagrajen z zlatim stojanom,nesovrazni
nisi štajerc to slišim tudi žabar nisi zagotovo ne morem pa določiti od kod prihajaš iz knjižne slovenščine,nesovrazni
hvala mami ker mi v solato za sabo das drobnjak tiste veste sreca ko takoj vzamem telefon v roke in jo klicem,sovrazni
če bi slak poptv odmevi tako napadal strice iz ozadja kot je napadal ubogega šolskega inšpektorja bi ga imel za novinarja in ne nabijača,sovrazni
komentarji in ocene ki jih uporabniki puščajo pod izdelki na spletu so še vedno sumljivi,nesovrazni
žerjavist pride nažgan na delo šef ga pusti vozit žerjav letita oba rtvslo vse cool našitm,sovrazni
otroci so odkritosrčni torej si puterček drugo preveri s tehtnico,nesovrazni
pluvanje po janezu janši se ne obnese več drugiga pa ne smejo pisatpa je to to,sovrazni
zgleda da se penzijski sistem sesuva da upokojencem dajejo brezplačen prevoz namesto višjih penzij zgleda da so preveč pokradli,nesovrazni
a niso protibolečinske premaknili v petra držaja,nesovrazni
enemu od otrok so zadnjič gate padle iz hlačnice sredi telovadbe,sovrazni
takšni srčki so samo bedaki govorijo da so nevarni,nesovrazni
tako je navodila z vrha padajo,sovrazni
varuh pa kot navadno pezde molči ali pa naklada floskule o sovražnem govoru,nesovrazni
a publiko ste tud peljal v bg na snemanje al so to domačini,sovrazni
invalidski simulanti kot pravite znajdit se moraš da prideš do invalidske izkaznice poglejte se v ogledalo,nesovrazni
otroci oš toneta ropa na facebooku piše da je bila v portorožu pijana kot čep ne berite režimskih časopisov,sovrazni
pikapolonca je priletela na oddelek moral sem jo uloviti in dati pacientu a,nesovrazni
izgubili objektivnost oportunistično medijsko trobilo žalostno,nesovrazni
študenti in študentke fakulteta za elektrotehniko in fakulteta za računalništvo in informatiko pridete na,sovrazni
kdor ne loči bruto od neto ne more biti v vladi mesec prosim obnovi osnove ekonomike,nesovrazni
bila je podpredsednica alde avtomaticno s tem dobijo toliko pik da jih ni mogoce ujeti,sovrazni
tako pa predlaga jfvn jezus frči v nebo mnfir marija nič fukala in rodila to pa jaz ne bom plačal,nesovrazni
ja vemo da ste vi borci proti eu lopovom ne pozabite sedaj mahati z bandero rosso da vas bodo lahko vsi videli,sovrazni
samo pokvarjene komunjare so proti napredku in znanosti njim so dovoljena vsa sredstva,nesovrazni
tam jih poskušajo vrniti staršem kar je pohvalno pri nas jih pa jemljejo starim staršem,nesovrazni
jutranjidopoldanski val je bil prav njami zrezki čez krožnik tanki tolčen baker stil to mi delaj pa motovilec in pk zakon,sovrazni
vatovca pred rtv čaka vesoljska ladjada ga po koncu odpelje tja od koder je prišel,sovrazni
oči činkvina oči ostarele motne tipajo iščejo razbirajo ljube obraze ob vzglavju ugasnejo avtor triglav,nesovrazni
vsaj na stara leta pred smrtjo navadno ljudje delajo dobra dela ki pomenijo lažji prehodkučan nagaja,sovrazni
glede na to da nas psihić katanec dela budalezakaj enostavno bojkot reprezenzanceostanimo doma in pridemo čez 10 let navijat,sovrazni
na nek način moram zaščititi dekliško nedolžnost spolna sla kameltrajbarjev je vredna zaščite,nesovrazni
nokia še lep čas ne gre nikamor imajo tud plan b patenti so tolk vredni kolikor kdo da zanje in vsak dan manj,nesovrazni
po moje ni ne obvezna in ne ukinjena nekateri imajo pac prevec casa se z neumnostmi ukvarjat,sovrazni
vi nasprotujete vsemu in vsem ki ne dihajo komunistično o iq vaše stranke in njenih članov pa,sovrazni
pojdi naslednje leto na adventni sejem v graz cel maribor je tam,sovrazni
na čolnih so tudi 3x žgani iz podsaharske afrike afriko afričanom,sovrazni
pred leti je pred našo stolpnico usekalo v akacijo 15 cm nad tlemi jo je skoraj odrezalo,nesovrazni
a se tale precednik samo namočen takole po brežnjevsko kušuje a je furtnafurt tak,nesovrazni
aja oni drugi so pokvarjeni in lažnivimi smo pa čisti kot solza,sovrazni
sredi zagreba vzklikal tito za vedno cerarjeva vlada financira komunistične aktiviste v tujini,sovrazni
mi smo lepi in pametni oni so grdi in neumni razmišljanje komifašista,sovrazni
men pa niso bogvekaj intelegentni ali duhoviti tist o nagcih pa sploh ne ker je zadi cela tribuna slečenih fantov,sovrazni
mojka maveč bi medtem ko henrycole ne more prehvaliti lepot ljubljane outsorcala moškekako slovenceljsko,sovrazni
kaj čmo ni druge komunisti so posrkali vse kar je bilo kaj vredno,nesovrazni
tipičen butasti desničar ki mu še ni jasno kje se mu je zalomilo,sovrazni
ker durh marš gobcam sem skoraj pozabil srečno in uspehov polno novo leto želim najlepši twiterašici s katero si deliva ime,nesovrazni
fotkat so se šli z morebitnimi kolajnami za suport se pa lahko obrišejo pod nosom sramota,sovrazni
v mali kozarec daj pol kisa pol vodepol žličke sladkorjacca 2ml prila pri meni se jih je ulovilo 100 mušic,nesovrazni
škofje bi morali bolj premisliti preden zagovarjajo izrael ki se brani z orožjem zatiranjem in likvidacijami,sovrazni
rdeča soba z masažnim stolom,sovrazni
če dodaš še frutek bo vsak mislil da imaš svoje mulce doma,nesovrazni
ko jih boste prenehali kupovati jih bodo nehali prodajati tako enostavno,sovrazni
je bil ja ukraden avto tanov pa je bil kupljen prek kredita kjer je v paketu prislo tud zavarovanje,sovrazni
vzemi raje kramp pa pejt delat kaj pametnega če si edini pameten,sovrazni
jasno je da socialistom zelena služi zgolj kot maskirna barva s katero skušajo zakamuflirati svoj razredni boj,nesovrazni
sodec po gumi in feltni sem nekaj trdega zadel in je razparalo gumo,sovrazni
itak po petem mi blo čudno da se nc ne prime pol pa preberem da ma sam 4 ku mercatorjevo jebenti žalost,nesovrazni
do sedaj so bili vsi skup še najbolj podobni kaligulipravne orgije nad tujim premoženjem,sovrazni
to vsegliharstvo nam vcepljajo komi prasci buuu ma da jih,nesovrazni
zanimiv k sem pr masi se mi ne zdi da se tolk poslusa zupnika na tw pa vidim da se jih kar natancno spremlja,nesovrazni
ja sicer pa globalne okoljske organizacije proti palmovem olju agitirajo in osveščajo že vsaj desetletje,nesovrazni
če bi u kurac poslal krjavlja od šefa je romana čist primeren kader za predsednico velik boljša kt zdajšnji klovn,nesovrazni
taki in podobni uspehi so direkten indikator za koliko se je povečalo število revežev,nesovrazni
pobarvanke sm moral naprintat kupil sem jih na kjer sem platinasti član,nesovrazni
dokler ne sprejmete prave slovenske resnice zločinskost komunizma vas bom samo bral toda ne redno,nesovrazni
to je grozno da nekdo na nesreči širi svojo propagando kot ta dva neodgovorno je in to spodbuja sovraštvo,nesovrazni
za novo leto bom zeni kupla 100 metrov alu folije naslednje leto lahko ziher kupim novo rolo,nesovrazni
11let so rabili da je obtožnica pravnomočna za mafijcaopankarja komunistbavconovo krivosodje,sovrazni
migrantov na drugi strani kolpe kot mravelj via,sovrazni
naprej prijavite makarovičevo zajebem vam pas mater,nesovrazni
tudi gobcanju srpokladivarske dvorne estrade ni bilo ne konca ne kraja,sovrazni
četudi čudaška provokacija to z monopoli galeristov in kustusov drži,sovrazni
če si ti normalen potem pa res ne bi rad spoznal onih drugih,nesovrazni
bravo primc in ponoreli janšisti na katetrih imajo spet glavno besedo v prime timeu pa še novinarka tea šavor je iz sds,nesovrazni
tole se mi zdi pa tako napisano kot da si malo potestirala tisto zadevo iz prejšnjega tvita,sovrazni
ne vem baje vsak vikend busi prihajajo je rekla prodajalka iz primarka,sovrazni
bombastičen naslov bi bil potonil je čoln s korejskimi migranti konec dober vse dobro,nesovrazni
haha ironija je da si ti sam po sebi fejkpiškotarček v službi murgl al kak že pravijo desničarji,sovrazni
vsi smo proti terorizmu klanju ti pa zdj od mene zahtevaš naj ubijam wtf,sovrazni
manometer na pumpi čudovita priložnost za mansplaining če je keremu zmanjkalo idej ni za kaj,sovrazni
dame in gospodje novi tip letala v družini airbus a220,sovrazni
gledamo in poslusamo zelo zanimiva zenska mela bi jo za predsednico,nesovrazni
je napisala rdeča mrha ki bere sranje od žurnala24,sovrazni
foto v new yorku mrtvi bil je teroristični napad pravi župan,nesovrazni
pravkar pred glavno postajo komunistične milice v kranju tip s čefursko muziko do konca nihče ga ne ustavi si ne upajo imajo šefe,nesovrazni
pahor je pokončen mož ste videli kako je upehan v obraz ko je marširal čez celo slovenijo za svojo kampanjo malo takih mož,nesovrazni
povsod ne samo v slo so politicne elite pokvarjene oblast izpridi se tako postene ljudu,sovrazni
napoved nocoj ob 20 uri gost oddaje iz oči v oči na s vabljeni k ogledu,sovrazni
hibridna vojna proti ostankom slovenske normalnosti se nadaljuje odgovor strnit domoljubne vrste,sovrazni
baba prfuknena mackoni iz mesa med drugim rabijo taurin ki je bistvenega pomena za delovanje vseh njihovih zivljenjskih funkcij,nesovrazni
kmalu bomo izvedeli kakšen bo nikonov brezzrcalni fotoaparat s tipalom polnega formata full frame,nesovrazni
pogovor s tasco ona ce bos repincl si ga idi nabrat da bos lahko meso vzel iz skrinje,nesovrazni
kdor izziva z zvezdo priznava komunizem v najslabšem pomenu in je ideološko pristranski,nesovrazni
pri neumnih in umrlih baje vedno trpijo bilžnji,nesovrazni
dodala bi še biser ki je domov privlekel bombo vurberk ni ful daleč od maribora lahko štejemo zraven,sovrazni
naročim well done evo ti modela z dobesedno surovim šniclom pa pizda a si ga moram sam nardit,sovrazni
kar mi gre na zivce pri tviterju je to da je mozno skrivati identiteto se bolj pa da jih folk uposteva,nesovrazni
jebo pasa ljubljankovićovga še parkirišč ni mogu zrihtat za tote usrane stozce,nesovrazni
najbrž ga je kdo stisnil da ni šlo al je pa preprosto slovenec za volanom mam večjega ko te jebe,nesovrazni
kzs in klubi začenjajo veliko promocijo ženske košarke,sovrazni
smo volil jest in žena watroc še ne smejo za evropo za mir za svobodo za pravice,sovrazni
bojim se da je zobčev poziv glas vpijočega v puščavi dokler ne bo nekih resnejših strukturnih sprememb v sodstvu,nesovrazni
spletno oko žrtve večinoma deklice stare do 10 let,sovrazni
pahor ima res trapastenaj rajši pobira smeti in dela saj kot predsednik nima pojma,nesovrazni
ne samo sram odjebat bi jo morali iz vseh državnih služb gnoja babjega,nesovrazni
včeraj sem s pamžovjem gledal tretji del bratovščine prstana 4 ure in pol orkov vilincev in nazgulov tisto je dolgo,sovrazni
še dobro da je aprila kertakrat snegec več ne padače,nesovrazni
video je to najbolj spektakularen posnetek bruhanja vulkana v indoneziji via,nesovrazni
res beda sicer pa od marionetne vlade ni potrebno prav nič pričakovati,nesovrazni
ne glede na to kako odnos on do medijev ga bi morali obravnavati enakopravno še posebej pa rtv,sovrazni
pošljite mu še kučanovega podtaknjenca janšo bo vsaj v kabinetu če ne ravno pv,sovrazni
lahk pridem v tvoje stranišče scat ker se mi mojga ne da pucat bom na svojem le še sral šam,nesovrazni
črni nasmešek ni tako prešeren kot zokijev imel vseh vej oblasti za seboj,nesovrazni
no ta tedenski pregled na rtv je pa res eno samo zavajanjena madžarskem taborišča v iraqu vojna trump pa naj bi širil lažinovinarfalanga,sovrazni
18 volarič ne nevarno streljal z glavo a ni bil dovolj natančen 00 nk drava,nesovrazni
pizda če jo tko nažgeš da jo psmodi maš pa res problem s potenco,nesovrazni
maturanti begunskih gimnazij so se vpisali na univerzemed najboljšimi,sovrazni
otroške žrtve niso kost za glodanje človečnosti manjka,sovrazni
no ja slik putina z drugimi državniki je cel kup lahko začnete z merklovo,nesovrazni
resnica pa je da se je število kriminalnih dejanj povečalo s prihodom migrantov,sovrazni
seveda kar solatarica reče je pa vse res poznamo že njen presstitutski fakenews,nesovrazni
fuul je že čistejša mi smo se lani kopali pa ne po nesreči,nesovrazni
zamimivo kdo govori o izvrševanju pravnomočnih odločb,sovrazni
novi zakon onemogoča razkrivanje zločinov zdravnikov ki so z elektrošoki uničevali kritike povojne komunistične,nesovrazni
lani po svetu prodali kar 1 56 milijarde pametnih mobilnikov,sovrazni
no tu bi se pa dalo podebatirati,sovrazni
ti gnoj satanski bi koga zapiral pojdi že enkrat po psihiatrično pomoč nujno,sovrazni
jutri v petek ob 1800 v ts360 na trgu oberdan v trstu o romanu dušana jelinčiča nocoj bom ubil chomskega nepozabno bo,nesovrazni
podjetniški guru dvignil občinstvo na noge spoznajte se z napredek smo odgovorni sami ali,sovrazni
lol niti 1000 ljudi ne bo taliko kot gretenov na zadnjih klimademonstracijah,nesovrazni
včasih so reklivrag je v detajlih tega pa fakin z 1 nim obiskom ne bo zvedel,sovrazni
jelenov greben paket dva dni naju ni z vključeno večerjo ob svečah klikni,nesovrazni
varnost na psu gledalec na igrišču igralec porine sodnika sodnik izvleče rdeči karton bakle zamegljujejo igrišče napeto pač,sovrazni
golobi so kot politiki ko so spodaj ti jedo iz roke ko pa so zgoraj serjejo po tebi,nesovrazni
če ga ne ustreli je to samo zato ker je že vse postreljal,nesovrazni
še sedaj bi radi teptali demokracijo s svojimi spranimi možgani,sovrazni
pomembnost uporabniških vmesnikov raketni preplah na havajih,nesovrazni
pa kapitalisti bi mu dali nič denarja za neko njegovo brezvezno kulturo tako da do tja sploh ne bi prišel,nesovrazni
eni rabjo adrenalin meni pa sam kislino dvigne in aktivira črevesje,sovrazni
le najboljše za vašo kožo paket dveh kakovostnih krem iz arganovega olja ali iz konopljinega olja lahko pa se,nesovrazni
moderni biciklizem po regionalnih cestah ali rejli vozniki po vasi 70km na hprometniki pa preverjajo varpas,nesovrazni
ležim na tleh in štemam okvir vrat pizdun seveda ne izpusti prilike da se vleže na mehko štakor,nesovrazni
ko ti glavo perejo z varikino in norčevanje iz slovenščine,nesovrazni
foto ljudski pevci in godci nastopili pri stolpu vinarium,nesovrazni
pri cerarjevem ogledu makete je vlakec 10 krat prevozil razdaljo koper divača in cerar si je napisal 10 kratne potne stroške,nesovrazni
ni primerjave komunisti so ubijali lasten narod,sovrazni
če imate doma banano in cimet je vredno poskusiti pa lahko noč,nesovrazni
v pesmi se petje prevejškove pomeša z janševim skandiranjem pravzaprav kar rapanjem prebudi se slovenija,sovrazni
iz naravne zbirke receptov še eden ki se ga splača preizkusiti morda pa vam pomaga,sovrazni
zelo težko to priznam ampak živ ne prenesem da bi me strigel moški enostavno se ne počutim lagodno,sovrazni
res jo slabo poznaš za komuniste so vedno drugi krivi,nesovrazni
vodeb je v fazi odraščanjakončno mu bo uspelo sicer pohvalno brez heca,nesovrazni
vi se pa s foteljev vstanite že enkrat cel sds mislim poslance in opravičite glas katerega sem vam dal,sovrazni
telavancin pri bolnikih z bolnišnično pljučnico podobno učinkovit kot vankomicin,sovrazni
v mariboru otvoritev evropskega prvenstva v streljanju slavnostna govornica ministrica za obrambo,sovrazni
zaslišanje za komisarja eu kdo ste slovenec sem kaj delate iščem rešitve česa pa ne ne jamram,sovrazni
kakšne standarde skupnosti kaj pa so oni so ustavni vsegliharji marš banda,nesovrazni
kako ti je všeč ideja če bi za začetek iztrebili evropo,nesovrazni
to je mnenje novinarja večinskih medijev namesto da bi pomagal raziskovati mafijo ki pere denar žalostno,nesovrazni
kitajci so danes popolnoma znoreli dva nova igričarska telefona en modularen pa najmanj en šaomi,sovrazni
v letu 2019 vam želimo le najboljše od najboljšega,sovrazni
res za crknit ne vem če vama lahko pomoč pa res ne bi škodila,nesovrazni
samo da povdarim poanta ni v kroju reklca ampak v gugl imidž search zadetku lp štajerc,nesovrazni
tale jolbe s prstom v popku je očitno v celoti neindoktriniran,sovrazni
ne piši bedarij še v njenem potiličnem okraju volkermarkt jo skoraj nihče ne pozna,sovrazni
shod rešimo slovenijo skozi objektiv fotoreporterke revije demokracija veronike savnik,nesovrazni
ti si bolj nov na tviterju takele skret papirje smo že vse videli in v wc školjko plagiat s trstenjakove,nesovrazni
ni druge kot ne odpreti 24kur twja in fbja plakate ob cestah pa že nekak obideš s pogledom,nesovrazni
wc bodo malo bolj poscani ženske pa bodo vozile smuk pač bodo v boljši kondiciji,sovrazni
kdor je gledal serijosamo bedaki in konji mu bo vse jasno,sovrazni
zadnjič sem rekla da so brisalci fuč in da rabim nov avto miklavž mi je prinesel nove brisalce dragi miklavž jebi se,sovrazni
cist iz firbca kolk stane zavarovanje 5 let starega 150k ko je bil nov vrednega avta,sovrazni
otroci saša einsiedler odraščajo tako hitro beži čas,nesovrazni
da vam pomaga razumeti v kako veliki zablodi ste,nesovrazni
ali ne ploskajo kot v severni korejipri nas seveda samo dokler bodo piškotki,nesovrazni
so bili to kolaboranti in narodni izdajalci bili so begunci pred komunističnim terorjem in morijo,sovrazni
ne bo dosegel ker zaradi težav nima dovolj goriva,sovrazni
kupoprodajna pogodba za mercator nobenemu od prodajalcev ne zagotavlja plačila kupnine niti plačila v doglednem času,sovrazni
ike skace v eno bakico in ona bla bla nc ti ne morem dat nc nimam bla bpa da te ne bom sanjala slucajn futri svoje mojga pust,sovrazni
tudi v studenicah pri poljčanah še laufajo pač počasnejši internet,nesovrazni
reporter in posebna izdaja reporter magazin pri prodajalcih časopisov in v trafiki24,sovrazni
tudi mene zanima zakaj je bil ovaden voznik avtomobila če kolesar pripelje narobe to ni malomarnost avtomobilista,sovrazni
to zimo bo največ hlodovine iglavcev iz državnih gozdov dobilo avstrijsko podjetje,nesovrazni
spet nazaj me je prijavil ko sem mu resnico napisal pa so me malo zablokirali,sovrazni
zar omakco sam naredim karameliziram cebulo solata paradiznik pa obvezno cheder sir weber zar medium peceno,nesovrazni
taka rit vzbuja pozitivne občutke ne pa degutantnih drugič eno grdo debelo in kosmato prosim da si mal bruhnem v usta,nesovrazni
kdor ni z nami je proti nam v politiki imamo vojno uničevalno stanje,sovrazni
pride dan ko ga se vedno tako zapogresam da bi kar z glavo butala v zid,sovrazni
pričakovano tudi če koga ubije bo oproščen le da je proti janši barabe,sovrazni
kardeljev dokument o čiščenju je sigurno pristen saj bi v nasprotnem primeru rdeči to že zdavnaj poskušali zavreči,sovrazni
adventni čas je tukajprva adventna nedelja preživite jo mino in spokojno in ne v naglici,nesovrazni
maščevanje levičarskih medijev grimsu ta je razkril afero pranja denarja v nlb oni pa nad njega z la via,nesovrazni
divja neugnana večno mlada kako piči in če uniči pa ne vem,sovrazni
damn imam nekaj viška banan tole gre jutri v pečico,nesovrazni
iiiiin še en sms zaradi takšnih stvari dragi prjatli blokiram vašo telefonsko številko,nesovrazni
vozil tovorno vozilo z uničeno pnevmatiko,sovrazni
dvaindvajset ameriških zveznih držav pred potekom varovalk zahteva rešimo net,nesovrazni
kako vidiš da mesto stagnira ko se o nekem fuzbal klubu govori kot o državni politiki,nesovrazni
je zadnjič ena nemškamuslimanka lepo povedala na nemški tv kaj imam jaz s temi norci ki sebe razstrelijo da bi ubili druge,sovrazni
brezpilotni letalniki droni so čez noč postali vsestransko uporabni via,sovrazni
lahko pa pošlje piranskega župana da jim razloži glasove ki jih je zjutraj slišal iz bobna pralnega stroja,nesovrazni
spokaj se dost sranja itak pa nimate jajc ker vam paše poslanska placa,sovrazni
da se imaš prav ampak bedarije vseeno ne moreš pohvaliti,nesovrazni
sam res tele ministriministrice v vladi mcerarja s samimi presezki,nesovrazni
sadike solate so že na voljo preverite kristalka canasta,nesovrazni
arhitekt stisne toliko parkingov kot pusti standard če ima ugovor vesti se pa že najde kdo ki bi narisal samo zakonito,nesovrazni
pojdi počistit belokranjske gozdove za migranti ko že podpiraš to politiko pa kompanjone vzami s sabo potem vas bom razumel,sovrazni
tako je lahko se delamo norca iz politike ampak kapital je pa sveta krava,nesovrazni
poznam dobrega psihiatra da vam pomaga g vodeb,nesovrazni
ok boš preživel zdaj pa pejt lepo nazaj v svoj black and white svet,nesovrazni
mi še običajne infrastrukture za adblue nimamo pa sanjamo da se bomo vsi samo še na elektriko vozili,nesovrazni
te spopade je treba podpirati še prej pa jih nepredušno zapreti volk sit in koza cela,sovrazni
ko se gre za lastno rit pa lahko javno zdravstvo vrag pocitra ane,nesovrazni
mora biti res koza če ji je še predsednik norcev to zabrusil,sovrazni
ne boste verjelipankerti in dediči puklastega miha v prekmurju volijo le levico ali sd,sovrazni
mater kak je pa ta matjaž krajnc pameten take pametne lahko razsipa samo direktor družbe slovenske železnice infrastruktura,nesovrazni
skrb za malega možicada si ne poškoduje glavo miljarde miljoni se pa kradejo in odpuščajo,sovrazni
jebeš župana ki je fukfehtar in rabi sodišče da ga ščiti ker nima jajc,nesovrazni
nima sreče niti v smrti e pa jebi se ti men kdo ga je silil gonit svoje bacile tja,sovrazni
nekaj populizma preusmerjanja pozornosti nlbeu in priložnost za blatenje nezaželenih posameznikov simić,sovrazni
komu najpred veselo k nam naj nazaj se vrnejo ki nam oživlja žile bog živi ves slovenski svet ker po nas vse skrbi ne vrag le sosed bo mejak,nesovrazni
z božičem bo mene moral še nekdo okužit nad snegom sem pa vedno navdušena,nesovrazni
sabina ne žali angelce sabina uporablja zdravo pamet sabina nima opranih in bolanih možganov,sovrazni
začetek tekme vs prva petorka bratož čebular s sebič drobnjak bolčina šentjur,sovrazni
potovanje ni več moja intimna opcija,sovrazni
tole prvenstvo bo pa drago stalo javna in od državnih parazitov izbrana ppdjetja,sovrazni
kje se pri nas trenira streljanje na glinaste golobe,nesovrazni
baje bo rdečuharski izmeček danes na usb ključku razkril odkod se financira wc papir mladina,sovrazni
boter je imel generalkopoizkusno strelbo z karbidompred veliko nočjo,sovrazni
čezvesoljski zajebant je fejk v resnici je mokrocvetoča mimozica,sovrazni
lexmark ms415dn 1o laserski črnobeli,sovrazni
majko mila ko da sem iz vojne na trebuhu ne morem spat in vsakokrat ko se premaknem se z rano podrgnem ob kovter in zbudim man up ffs,sovrazni
beat this kraljevi hlebec kajmak javorjev sirup p,sovrazni
stalno poslušam da amerom ne lezemo dovolj v rithrvatje so to delali dokler jim sberbank ni postavil ultimatasmešnica se očitno nadalju,nesovrazni
kdo so kreteni ki dovolijo svinjanje s tem sranjem,nesovrazni
če bi naši tako igrali kot vodi tale bavec bi bili že zdavnaj doma,nesovrazni
dragi moji se je zbudil in do prave pizdarije manjka samo še kakšen tvit,nesovrazni
to komunistično babše te blokne čim ni vse po partijski liniji,nesovrazni
v wc bodo posjeli travo in zasadili drevesa in potem bom lahko scal v naravi,sovrazni
tampotisk na vžigalnike,nesovrazni
italexit bi bil slab za slovenijo ne za italijo izvleček pogovora z v,sovrazni
država pravi da je velika znanost in predpisuje da morajo dimnike čistiti le pooblaščenci kar je norost,nesovrazni
hvala bogu da grem na šihtlahko je not do jutri zjutraj ob 7ih pa naj gre spat tko kot jst,nesovrazni
stisnit je treba čez ene 10 minut pa imet twitter zraven odprt potem se možgani ugasnejo in je to to,nesovrazni
s5 smo vedno bolj podobni rusiji slabo ali nič vzdrževane železnice rudniki in na sploh težka industrija,sovrazni
tvoja slepota ni v dioptiji ampak v objektu nečesar pač ne vidiš ker tega nočeš videti slep si,nesovrazni
okrog 1930 je bila policija obveščena o streljanju v portorožu,sovrazni
to pa res ni neka novica no vsaj ne v primerjavi s tem da se je gospa bulc peljala z vlakom in brala knjigo,sovrazni
grozljivo da je protestant postrelil svoje ljudi v cerkvi sad martina lutra in primoža trubarja,sovrazni
ležim v super udobni postelji v čudovitem bungalovu in se ob štirih zjutraj spoznavam z radostmi jet laga,nesovrazni
good peepz of tw kako se izračuna višina plačila vrtca če je eden v rednem delovnem razmerju drugi pa je sp dobrodošel,nesovrazni
ja kaj češ eni nimajo državnih medijev za sabo ki bi jim kampanjo zastonj furali,sovrazni
a obstajajo kakšni dokazi za to ali je to spet cvetka nove 24tv,nesovrazni
eno takole naj bi izgledalo njihovo uničenje,nesovrazni
pa smo spet v diktaturi komijevbravo ljudmiladržava nad državljaninsi sami boljševiki,nesovrazni
banda komunistična vse kandidate rinejo na desno,nesovrazni
nivo gledalcev nove24 leon štukelj je predsednik sinikata in napoveduje demonstracije učiteljev včerajšnji klic v oddajo tema dneva,sovrazni
pravkar igram igro biathlon mania pridruži se in me poskusi premagati,sovrazni
zahtevam da mi tvoja mama časti vse rupurute ki jih bom rabil od danes naprej čina,nesovrazni
holesterol alko čiki in splošna avtohtona zabitost,nesovrazni
obvezni zakaj si mela otroke če nočeš biti 24 ur na dan z njima je že v mojih dmjih ostali trolčki si lahko vzamete malo frej,sovrazni
dajte take zadev pustiti odklenjen da jih lahko prebere čimveč folka,nesovrazni
toninov pogled na meseca ki jebil na govornici je bil ubijajoč poglejte si ga v pogledu nazaj na tv,nesovrazni
kok si pa ti zblojena teta če bi šel pa noriški kralj tja bi bla pa vsa fajhtna al kako,nesovrazni
samo to je resnica ni smešno in ni to edino mesto šiptarko zdaj so pa sploh krila dobil ko majo še pv svojga,sovrazni
v nemčiji policija zaradi posilstev svetuje ženskam naj ne tečejo same v italiji posilstva na švedskem posilstva katastrofa,sovrazni
turško letalo strmoglavilo na vas umrlo najmanj 37 ljudi cele družine so bile ubite med spanjem via,sovrazni
abidal in barcelona se prijateljsko razhajata,nesovrazni
mi pa ponižno klečhmo in pojemo marija k tebi uboge reve kaj gospod nadškof naredi kot frančiskan to me zanima,nesovrazni
500 metrov od hotela je stadion in ravno danes je fuzbal mimo so pravkar padli vodni top in pol ducata maric,sovrazni
nekateri pa komaj cakamo da odnese murgeljsko podgano pojasnila pa lahko dobis v knjigi jozeta mozine slovenski razkol,sovrazni
prosite kaksnega prijatelja soseda najveckrat so psi cipirani in se lastnik takoj najde,sovrazni
imava pač različna mnenja žalostno dejstvo pa je 41 mrtvih in več kot 1000 ranjenih tudi otrok žal,nesovrazni
v nemčiji zaradi domnevne bombe evakuirali 14000 ljudi,nesovrazni
milijon vržen vstran tam pa nimajo za zimske gume za policijska vozila ali pa za servise,nesovrazni
levica ima v programu časovno omejitev funkcij poslanci župani na dva mandata,nesovrazni
volite menebombombomdajte mir že enkratbom volilda boš višjo pokojnino nagrbaljaz pa itaq,sovrazni
progresivec kaj levičarji res mislijo pa nikoli ne povedo na glasno včasih celo povedo na glas,sovrazni
24kur na sketovi v ljubljani so se ponoči streljali pa je kdo kaj zadel,nesovrazni
zakaj stari komunisti živijo tako dolgo ker jih je strah umreti,nesovrazni
to maš pa res ajmo cirice ajmo dečaci dan se ne bo sfižil sam,nesovrazni
v sredo popoldne popoldne in potem se čudimo ko nas nategujejo na suho slovenec bil in ostal hlapec,nesovrazni
kam sej pa ta skril jebela pohn ga je blo povsod poniknu k pišanci kr srečo je mel fant,nesovrazni
veš kako ustaviš pasji ravs lahko in kdaj sploh posežeš vmes in povlečeš psa narazen več si lahko prebereš na,nesovrazni
tko bom rekla paštetka bo glih za skajčin medobrok,nesovrazni
ful so luštni puloverji z masnicami na rokavih dokler ne daš gor bunde,nesovrazni
kdor hoče v ljubljanici bit se mora pol umit in se v pižamci odcedit,nesovrazni
se poznajo one milijarde od sorosa in njegove genocidne bande,nesovrazni
ne odobravam nasilja vendar pa upodobite m kot psa na povodcu to ni svoboda to je liberalen idiotizem,nesovrazni
kaj a zdaj sledi drugi krog soočenja po večinskem sistemu made in poptv pri 20 neodločenih je to rahlo manipulativno se mi zdi,sovrazni
saj sedijo po redakcijah in čakajo da jih kučani pokličejo in povedo kako naj mislijo,sovrazni
oba ker en brez drugega ne moretada si pokrijeta rit,nesovrazni
pravkar igram igro biathlon mania pridruži se in me poskusi premagati,sovrazni
a v nedelo morš vrsto delat telufona se ne kupujejo na gospodov dan v puščico bi morala nest hehe,nesovrazni
vabimo vas na delavnico nenasilne komunikacije ki jo bomo z združenimi močmi izvedli pravni center za varstvo,sovrazni
